"date","year","months","hh","indicator","value","info"
"2023-01-01",2023,"jan","1.4.1","ԵՏՄ պետություններից ներմուծվող ապրանքների համար",2568.7052719999997,NA
"2023-01-01",2023,"jan","1.4.2","Մաքսային մարմինների կողմից հավաքագրված",1807.688863,NA
"2023-01-01",2023,"jan","1.5","Շրջանառության հարկ",11412.741781,NA
"2023-01-01",2023,"jan","1.6","Բնապահպանական հարկ և բնօգտագործման վճար",-374.02987549999995,NA
"2023-01-01",2023,"jan","1.6.1","ԵՏՄ պետություններից ներմուծվող ապրանքների համար",194.040489,NA
"2023-01-01",2023,"jan","1.6.2","Մաքսային մարմինների կողմից հավաքագրված",453.194978,NA
"2023-01-01",2023,"jan","1.7","Մաքսատուրք",5097.0993928,NA
"2023-01-01",2023,"jan","1.7.1","ԵՏՄ բյուջեից ՀՀ հաշվեգրված",4951.4499298,NA
"2023-01-01",2023,"jan","1.8","Սոցիալական վճար",7693.804873,NA
"2023-01-01",2023,"jan","1.9","Այլ հարկային եկամուտներ",5683.307154,"Այլ հարկային եկամուտներում ներառված են ճանապարհային հարկը, հանրային ծառայությունների կարգավորման պարտադիր վճարները, արտոնագրային հարկը, հարկային օրենսդրությունը խախտելու համար գանձվող տուգանքները և տույժերը, ֆիզիկական անձանցից միասնական դրույքաչափով գանձվող մաքսատուրքերը և հարկերը, դրոշմանիշային վճարները և այլ եկամուտները"
"2023-01-01",2023,"jan","1.10","Պետական տուրք",3502.3866351,NA
"2023-01-01",2023,"jan","1.11","Հարկերի անցումային գերավճար",0,NA
"2023-02-01",2023,"feb","1","Ընդամենը վճարված հարկային եկամուտներ և պետական տուրք",120736.1221115,"․ Մուտքերում ներառված չեն հավաքագրված և հարկ վճարողներին վերադարձված հարկային եկամուտների և պետական տուրքի գումարները"
"2023-02-01",2023,"feb","1.1","ԱԱՀ",44678.627678,NA
"2023-02-01",2023,"feb","1.1.1","ԵՏՄ պետություններից ներմուծվող ապրանքների համար",9433.292681,NA
"2023-02-01",2023,"feb","1.1.2","Մաքսային մարմինների կողմից հավաքագրված",27853.435112,NA
"2023-02-01",2023,"feb","1.2","Շահութահարկ",6951.742942,NA
"2023-02-01",2023,"feb","1.3","Եկամտային հարկ",41797.042539999995,"Ներառված են նաև եկամտահարկից և պարտադիր սոցիալական ապահովության վճարներից եկամուտները"
"2023-02-01",2023,"feb","1.4","Ակցիզային հարկ",6160.897863,NA
"2023-02-01",2023,"feb","1.4.1","ԵՏՄ պետություններից ներմուծվող ապրանքների համար",2095.546157,NA
"2023-02-01",2023,"feb","1.4.2","Մաքսային մարմինների կողմից հավաքագրված",1762.877432,NA
"2023-02-01",2023,"feb","1.5","Շրջանառության հարկ",947.637372,NA
"2023-02-01",2023,"feb","1.6","Բնապահպանական հարկ և բնօգտագործման վճար",-556.3141254999999,NA
"2023-02-01",2023,"feb","1.6.1","ԵՏՄ պետություններից ներմուծվող ապրանքների համար",143.391359,NA
"2023-02-01",2023,"feb","1.6.2","Մաքսային մարմինների կողմից հավաքագրված",517.694167,NA
"2023-02-01",2023,"feb","1.7","Մաքսատուրք",4769.919919200001,NA
"2023-02-01",2023,"feb","1.7.1","ԵՏՄ բյուջեից ՀՀ հաշվեգրված",4608.1676662,NA
"2023-02-01",2023,"feb","1.8","Սոցիալական վճար",6688.022411999999,NA
"2023-02-01",2023,"feb","1.9","Այլ հարկային եկամուտներ",5770.903495800001,"Այլ հարկային եկամուտներում ներառված են ճանապարհային հարկը, հանրային ծառայությունների կարգավորման պարտադիր վճարները, արտոնագրային հարկը, հարկային օրենսդրությունը խախտելու համար գանձվող տուգանքները և տույժերը, ֆիզիկական անձանցից միասնական դրույքաչափով գանձվող մաքսատուրքերը և հարկերը, դրոշմանիշային վճարները և այլ եկամուտները"
"2023-02-01",2023,"feb","1.10","Պետական տուրք",3527.642015,NA
"2023-02-01",2023,"feb","1.11","Հարկերի անցումային գերավճար",0,NA
"2023-03-01",2023,"mar","1","Ընդամենը վճարված հարկային եկամուտներ և պետական տուրք",174352.84056319998,"․ Մուտքերում ներառված չեն հավաքագրված և հարկ վճարողներին վերադարձված հարկային եկամուտների և պետական տուրքի գումարները"
"2023-03-01",2023,"mar","1.1","ԱԱՀ",56956.5073454,NA
"2023-03-01",2023,"mar","1.1.1","ԵՏՄ պետություններից ներմուծվող ապրանքների համար",8108.394198,NA
"2023-03-01",2023,"mar","1.1.2","Մաքսային մարմինների կողմից հավաքագրված",33112.643946,NA
"2023-03-01",2023,"mar","1.2","Շահութահարկ",26262.712935,NA
"2023-03-01",2023,"mar","1.3","Եկամտային հարկ",43811.088106,"Ներառված են նաև եկամտահարկից և պարտադիր սոցիալական ապահովության վճարներից եկամուտները"
"2023-03-01",2023,"mar","1.4","Ակցիզային հարկ",10201.263656,NA
"2023-03-01",2023,"mar","1.4.1","ԵՏՄ պետություններից ներմուծվող ապրանքների համար",2194.361531,NA
"2023-03-01",2023,"mar","1.4.2","Մաքսային մարմինների կողմից հավաքագրված",4011.357699,NA
"2023-03-01",2023,"mar","1.5","Շրջանառության հարկ",611.7976620000001,NA
"2023-03-01",2023,"mar","1.6","Բնապահպանական հարկ և բնօգտագործման վճար",11531.043839,NA
"2023-03-01",2023,"mar","1.6.1","ԵՏՄ պետություններից ներմուծվող ապրանքների համար",170.942914,NA
"2023-03-01",2023,"mar","1.6.2","Մաքսային մարմինների կողմից հավաքագրված",586.765655,NA
"2023-03-01",2023,"mar","1.7","Մաքսատուրք",6406.8714407,NA
"2023-03-01",2023,"mar","1.7.1","ԵՏՄ բյուջեից ՀՀ հաշվեգրված",6168.1576196999995,NA
"2023-03-01",2023,"mar","1.8","Սոցիալական վճար",7008.6345949999995,NA
"2023-03-01",2023,"mar","1.9","Այլ հարկային եկամուտներ",6020.899025700001,"Այլ հարկային եկամուտներում ներառված են ճանապարհային հարկը, հանրային ծառայությունների կարգավորման պարտադիր վճարները, արտոնագրային հարկը, հարկային օրենսդրությունը խախտելու համար գանձվող տուգանքները և տույժերը, ֆիզիկական անձանցից միասնական դրույքաչափով գանձվող մաքսատուրքերը և հարկերը, դրոշմանիշային վճարները և այլ եկամուտները"
"2023-03-01",2023,"mar","1.10","Պետական տուրք",5542.0219584,NA
"2023-03-01",2023,"mar","1.11","Հարկերի անցումային գերավճար",0,NA
"2023-04-01",2023,"apr","1","Ընդամենը վճարված հարկային եկամուտներ և պետական տուրք",296755.69177619996,"․ Մուտքերում ներառված չեն հավաքագրված և հարկ վճարողներին վերադարձված հարկային եկամուտների և պետական տուրքի գումարները"
"2023-04-01",2023,"apr","1.1","ԱԱՀ",57440.8524265,NA
"2023-04-01",2023,"apr","1.1.1","ԵՏՄ պետություններից ներմուծվող ապրանքների համար",10464.839634,NA
"2023-04-01",2023,"apr","1.1.2","Մաքսային մարմինների կողմից հավաքագրված",28176.502590999997,NA
"2023-04-01",2023,"apr","1.2","Շահութահարկ",160522.13885,NA
"2023-04-01",2023,"apr","1.3","Եկամտային հարկ",41563.966387,"Ներառված են նաև եկամտահարկից և պարտադիր սոցիալական ապահովության վճարներից եկամուտները"
"2023-04-01",2023,"apr","1.4","Ակցիզային հարկ",8280.11029,NA
"2023-04-01",2023,"apr","1.4.1","ԵՏՄ պետություններից ներմուծվող ապրանքների համար",1654.800249,NA
"2023-04-01",2023,"apr","1.4.2","Մաքսային մարմինների կողմից հավաքագրված",3178.478649,NA
"2023-04-01",2023,"apr","1.5","Շրջանառության հարկ",9618.895016,NA
"2023-04-01",2023,"apr","1.6","Բնապահպանական հարկ և բնօգտագործման վճար",-3816.562745999999,NA
"2023-04-01",2023,"apr","1.6.1","ԵՏՄ պետություններից ներմուծվող ապրանքների համար",183.358103,NA
"2023-04-01",2023,"apr","1.6.2","Մաքսային մարմինների կողմից հավաքագրված",574.7251040000001,NA
"2023-04-01",2023,"apr","1.7","Մաքսատուրք",5862.7123114,NA
"2023-04-01",2023,"apr","1.7.1","ԵՏՄ բյուջեից ՀՀ հաշվեգրված",5637.8901194,NA
"2023-04-01",2023,"apr","1.8","Սոցիալական վճար",7757.953556,NA
"2023-04-01",2023,"apr","1.9","Այլ հարկային եկամուտներ",5790.9802235,"Այլ հարկային եկամուտներում ներառված են ճանապարհային հարկը, հանրային ծառայությունների կարգավորման պարտադիր վճարները, արտոնագրային հարկը, հարկային օրենսդրությունը խախտելու համար գանձվող տուգանքները և տույժերը, ֆիզիկական անձանցից միասնական դրույքաչափով գանձվող մաքսատուրքերը և հարկերը, դրոշմանիշային վճարները և այլ եկամուտները"
"2023-04-01",2023,"apr","1.10","Պետական տուրք",3750.2833668,NA
"2023-04-01",2023,"apr","1.11","Հարկերի անցումային գերավճար",-15.637905,NA
"2023-05-01",2023,"may","1","Ընդամենը վճարված հարկային եկամուտներ և պետական տուրք",154118.31131050002,"․ Մուտքերում ներառված չեն հավաքագրված և հարկ վճարողներին վերադարձված հարկային եկամուտների և պետական տուրքի գումարները"
