country,indicator,date,value,period
kyrgyzstan,inflation-cpi,2022-06-01,13.1,monthly
kyrgyzstan,inflation-cpi,2022-07-01,13.8,monthly
kyrgyzstan,inflation-cpi,2022-08-01,15.6,monthly
kyrgyzstan,inflation-cpi,2022-09-01,15.5,monthly
kyrgyzstan,inflation-cpi,2022-10-01,15.4,monthly
kyrgyzstan,inflation-cpi,2022-11-01,15,monthly
kyrgyzstan,inflation-cpi,2022-12-01,14.7,monthly
kyrgyzstan,inflation-cpi,2023-01-01,15.3,monthly
kyrgyzstan,inflation-cpi,2023-02-01,16.2,monthly
kyrgyzstan,inflation-cpi,2023-03-01,12.7,monthly
kyrgyzstan,inflation-cpi,2023-04-01,10.7,monthly
kyrgyzstan,inflation-cpi,2023-05-01,11.3,monthly
kyrgyzstan,inflation-cpi,2023-06-01,10.5,monthly
kyrgyzstan,inflation-cpi,2023-07-01,10.3,monthly
kyrgyzstan,inflation-cpi,2023-08-01,9.5,monthly
kyrgyzstan,inflation-cpi,2023-09-01,9.6,monthly
kyrgyzstan,inflation-cpi,2023-10-01,9.2,monthly
kyrgyzstan,inflation-cpi,2023-11-01,8.1,monthly
kyrgyzstan,inflation-cpi,2023-12-01,7.3,monthly
kyrgyzstan,inflation-cpi,2024-01-01,5.9,monthly
kyrgyzstan,inflation-cpi,2024-02-01,5.1,monthly
kyrgyzstan,inflation-cpi,2024-03-01,5.2,monthly
kyrgyzstan,inflation-cpi,2024-04-01,5.2,monthly
kyrgyzstan,inflation-cpi,2024-05-01,4.6,monthly
chad,inflation-cpi,1998-07-01,-8.03,monthly
chad,inflation-cpi,1999-07-01,-8.03,monthly
chad,inflation-cpi,2000-07-01,12.43,monthly
chad,inflation-cpi,2001-07-01,5.19,monthly
chad,inflation-cpi,2002-07-01,5.19,monthly
chad,inflation-cpi,2003-07-01,-1.75,monthly
chad,inflation-cpi,2004-07-01,-5.36,monthly
chad,inflation-cpi,2005-07-01,7.89,monthly
chad,inflation-cpi,2006-07-01,-8.97,monthly
chad,inflation-cpi,2007-07-01,10.3,monthly
chad,inflation-cpi,2008-07-01,10.3,monthly
chad,inflation-cpi,2009-07-01,5.74,monthly
chad,inflation-cpi,2009-08-01,4.67,monthly
chad,inflation-cpi,2009-09-01,4.71,monthly
chad,inflation-cpi,2009-10-01,-5.24,monthly
chad,inflation-cpi,2009-11-01,-3.21,monthly
chad,inflation-cpi,2009-12-01,-3.45,monthly
chad,inflation-cpi,2010-01-01,-3.77,monthly
chad,inflation-cpi,2010-02-01,-2.11,monthly
chad,inflation-cpi,2010-03-01,-1.51,monthly
chad,inflation-cpi,2010-07-01,-1.71,monthly
chad,inflation-cpi,2010-08-01,-0.74,monthly
chad,inflation-cpi,2010-09-01,-1.88,monthly
chad,inflation-cpi,2010-10-01,0.17,monthly
chad,inflation-cpi,2010-11-01,0.17,monthly
chad,inflation-cpi,2010-12-01,-2.16,monthly
chad,inflation-cpi,2011-01-01,-2.19,monthly
chad,inflation-cpi,2011-02-01,-2.1,monthly
chad,inflation-cpi,2011-03-01,-1.83,monthly
chad,inflation-cpi,2011-04-01,-0.44,monthly
chad,inflation-cpi,2011-05-01,1.38,monthly
chad,inflation-cpi,2011-06-01,2.13,monthly
chad,inflation-cpi,2011-07-01,3.32,monthly
chad,inflation-cpi,2011-08-01,3.13,monthly
chad,inflation-cpi,2011-09-01,1.91,monthly
chad,inflation-cpi,2011-10-01,2.88,monthly
chad,inflation-cpi,2011-11-01,5.39,monthly
chad,inflation-cpi,2011-12-01,10.78,monthly
chad,inflation-cpi,2012-01-01,13.02,monthly
chad,inflation-cpi,2012-02-01,11.86,monthly
chad,inflation-cpi,2012-03-01,10.4,monthly
chad,inflation-cpi,2012-04-01,8.14,monthly
chad,inflation-cpi,2012-05-01,6.38,monthly
chad,inflation-cpi,2012-06-01,5.91,monthly
chad,inflation-cpi,2012-07-01,5.71,monthly
chad,inflation-cpi,2012-08-01,8.95,monthly
chad,inflation-cpi,2012-09-01,9.14,monthly
chad,inflation-cpi,2012-10-01,6.75,monthly
chad,inflation-cpi,2012-11-01,3.09,monthly
chad,inflation-cpi,2012-12-01,2.07,monthly
chad,inflation-cpi,2013-01-01,0.56,monthly
chad,inflation-cpi,2013-02-01,1.59,monthly
chad,inflation-cpi,2013-03-01,2.5,monthly
chad,inflation-cpi,2013-04-01,3.96,monthly
chad,inflation-cpi,2013-05-01,2.24,monthly
chad,inflation-cpi,2013-06-01,0.24,monthly
chad,inflation-cpi,2013-07-01,-2.05,monthly
chad,inflation-cpi,2013-08-01,-5.14,monthly
chad,inflation-cpi,2013-09-01,-3.74,monthly
chad,inflation-cpi,2013-10-01,0.23,monthly
chad,inflation-cpi,2013-11-01,2.29,monthly
chad,inflation-cpi,2013-12-01,0.86,monthly
chad,inflation-cpi,2014-01-01,3.55,monthly
chad,inflation-cpi,2014-02-01,-0.16,monthly
chad,inflation-cpi,2014-03-01,-0.71,monthly
chad,inflation-cpi,2014-04-01,-0.3,monthly
chad,inflation-cpi,2014-05-01,0.7,monthly
chad,inflation-cpi,2014-06-01,3,monthly
chad,inflation-cpi,2014-07-01,4.6,monthly
chad,inflation-cpi,2014-08-01,1.1,monthly
chad,inflation-cpi,2014-09-01,1,monthly
chad,inflation-cpi,2014-10-01,1.3,monthly
chad,inflation-cpi,2014-11-01,2.4,monthly
chad,inflation-cpi,2014-12-01,3.7,monthly
chad,inflation-cpi,2015-01-01,2,monthly
chad,inflation-cpi,2015-02-01,6.2,monthly
chad,inflation-cpi,2015-03-01,6.4,monthly
chad,inflation-cpi,2015-04-01,5.7,monthly
chad,inflation-cpi,2015-05-01,5.5,monthly
chad,inflation-cpi,2015-06-01,4.2,monthly
chad,inflation-cpi,2015-07-01,2.9,monthly
chad,inflation-cpi,2015-08-01,7.2,monthly
chad,inflation-cpi,2015-09-01,3.7,monthly
chad,inflation-cpi,2015-10-01,1.2,monthly
chad,inflation-cpi,2015-11-01,-0.4,monthly
chad,inflation-cpi,2015-12-01,-0.4,monthly
chad,inflation-cpi,2016-01-01,-1.6,monthly
chad,inflation-cpi,2016-02-01,-3.6,monthly
chad,inflation-cpi,2016-03-01,-3.4,monthly
chad,inflation-cpi,2016-04-01,0.6,monthly
chad,inflation-cpi,2016-05-01,-1.3,monthly
chad,inflation-cpi,2016-06-01,0.8,monthly
chad,inflation-cpi,2016-07-01,-1.1,monthly
chad,inflation-cpi,2016-08-01,-3.4,monthly
chad,inflation-cpi,2016-09-01,-5,monthly
chad,inflation-cpi,2016-10-01,-4.4,monthly
chad,inflation-cpi,2016-11-01,-4.4,monthly
chad,inflation-cpi,2016-12-01,-4.8,monthly
chad,inflation-cpi,2017-01-01,2,monthly
chad,inflation-cpi,2017-02-01,3.1,monthly
chad,inflation-cpi,2017-03-01,-1.9,monthly
chad,inflation-cpi,2017-04-01,-2.1,monthly
chad,inflation-cpi,2017-05-01,-2.6,monthly
chad,inflation-cpi,2017-06-01,-2.8,monthly
chad,inflation-cpi,2017-07-01,-2.8,monthly
chad,inflation-cpi,2017-08-01,-3.1,monthly
chad,inflation-cpi,2017-09-01,-2.4,monthly
chad,inflation-cpi,2017-10-01,-2,monthly
chad,inflation-cpi,2017-11-01,-1.5,monthly
chad,inflation-cpi,2017-12-01,-0.9,monthly
chad,inflation-cpi,2018-01-01,2,monthly
chad,inflation-cpi,2018-02-01,0.9,monthly
chad,inflation-cpi,2018-03-01,1.3,monthly
chad,inflation-cpi,2018-04-01,0.9,monthly
chad,inflation-cpi,2018-05-01,1.7,monthly
chad,inflation-cpi,2018-07-01,5,monthly
chad,inflation-cpi,2018-08-01,3.9,monthly
chad,inflation-cpi,2018-09-01,5.8,monthly
chad,inflation-cpi,2018-10-01,5.8,monthly
chad,inflation-cpi,2018-11-01,5.8,monthly
chad,inflation-cpi,2018-12-01,4.3,monthly
chad,inflation-cpi,2019-01-01,2.5,monthly
chad,inflation-cpi,2019-02-01,3.2,monthly
chad,inflation-cpi,2019-03-01,2.7,monthly
chad,inflation-cpi,2019-04-01,2.7,monthly
chad,inflation-cpi,2019-05-01,-3.3,monthly
chad,inflation-cpi,2019-06-01,-1.4,monthly
chad,inflation-cpi,2019-07-01,-2.8,monthly
chad,inflation-cpi,2019-08-01,-2.1,monthly
chad,inflation-cpi,2019-09-01,-2.8,monthly
chad,inflation-cpi,2019-10-01,-3.3,monthly
chad,inflation-cpi,2019-11-01,-2.8,monthly
chad,inflation-cpi,2019-12-01,-1.7,monthly
chad,inflation-cpi,2020-01-01,1,monthly
chad,inflation-cpi,2020-02-01,3.2,monthly
chad,inflation-cpi,2020-03-01,4.7,monthly
chad,inflation-cpi,2020-04-01,6.3,monthly
chad,inflation-cpi,2020-05-01,3.5,monthly
chad,inflation-cpi,2020-06-01,3,monthly
chad,inflation-cpi,2020-07-01,5.3,monthly
chad,inflation-cpi,2020-08-01,8.5,monthly
chad,inflation-cpi,2020-09-01,5.2,monthly
chad,inflation-cpi,2020-10-01,5.5,monthly
chad,inflation-cpi,2020-11-01,4.5,monthly
chad,inflation-cpi,2020-12-01,3.1,monthly
chad,inflation-cpi,2021-01-01,1.6,monthly
chad,inflation-cpi,2021-02-01,-0.5,monthly
chad,inflation-cpi,2021-03-01,-0.2,monthly
chad,inflation-cpi,2021-04-01,-1.8,monthly
chad,inflation-cpi,2021-05-01,-0.6,monthly
chad,inflation-cpi,2021-07-01,-1.7,monthly
chad,inflation-cpi,2021-08-01,1.9,monthly
chad,inflation-cpi,2021-09-01,3.4,monthly
chad,inflation-cpi,2021-10-01,4,monthly
chad,inflation-cpi,2021-11-01,2.6,monthly
chad,inflation-cpi,2021-12-01,4.3,monthly
chad,inflation-cpi,2022-01-01,4.5,monthly
chad,inflation-cpi,2022-02-01,6.4,monthly
chad,inflation-cpi,2022-03-01,6.4,monthly
chad,inflation-cpi,2022-07-01,-1.7,monthly
chad,inflation-cpi,2022-08-01,1.9,monthly
chad,inflation-cpi,2022-09-01,3.4,monthly
chad,inflation-cpi,2022-10-01,4,monthly
chad,inflation-cpi,2022-11-01,2.6,monthly
chad,inflation-cpi,2022-12-01,4.3,monthly
chad,inflation-cpi,2023-01-01,4.5,monthly
chad,inflation-cpi,2023-02-01,6.4,monthly
chad,inflation-cpi,2023-03-01,6.4,monthly
chad,inflation-cpi,2023-07-01,-1.7,monthly
chad,inflation-cpi,2023-08-01,1.9,monthly
chad,inflation-cpi,2023-09-01,3.4,monthly
chad,inflation-cpi,2023-10-01,4,monthly
chad,inflation-cpi,2023-11-01,2.6,monthly
chad,inflation-cpi,2023-12-01,4.3,monthly
chad,inflation-cpi,2024-01-01,4.5,monthly
chad,inflation-cpi,2024-02-01,6.4,monthly
chad,inflation-cpi,2024-03-01,6.4,monthly
equatorial-guinea,inflation-cpi,1989-01-01,6.1,annual
equatorial-guinea,inflation-cpi,2001-01-01,1.6,annual
equatorial-guinea,inflation-cpi,2002-01-01,1.1,annual
equatorial-guinea,inflation-cpi,2003-01-01,0.7,annual
equatorial-guinea,inflation-cpi,2004-01-01,6,annual
equatorial-guinea,inflation-cpi,2005-01-01,5.6,annual
equatorial-guinea,inflation-cpi,2006-01-01,4.8,annual
equatorial-guinea,inflation-cpi,2007-01-01,3.6,annual
equatorial-guinea,inflation-cpi,2013-01-01,3,annual
equatorial-guinea,inflation-cpi,2014-01-01,4.3,annual
equatorial-guinea,inflation-cpi,2015-01-01,1.7,annual
equatorial-guinea,inflation-cpi,2016-01-01,1.4,annual
equatorial-guinea,inflation-cpi,2017-01-01,0.8,annual
equatorial-guinea,inflation-cpi,2018-01-01,1.3,annual
equatorial-guinea,inflation-cpi,2019-01-01,1.2,annual
equatorial-guinea,inflation-cpi,2020-01-01,3,annual
equatorial-guinea,inflation-cpi,2021-01-01,-1.3,annual
equatorial-guinea,inflation-cpi,2022-01-01,5,annual
equatorial-guinea,inflation-cpi,2023-01-01,2.5,annual
namibia,inflation-cpi,1998-07-01,6.56,monthly
namibia,inflation-cpi,1998-08-01,6.81,monthly
namibia,inflation-cpi,1998-09-01,7.18,monthly
namibia,inflation-cpi,1998-10-01,7.5,monthly
namibia,inflation-cpi,1998-11-01,7.65,monthly
namibia,inflation-cpi,1998-12-01,8.66,monthly
namibia,inflation-cpi,1999-01-01,8.85,monthly
namibia,inflation-cpi,1999-02-01,8.48,monthly
namibia,inflation-cpi,1999-03-01,9.3,monthly
namibia,inflation-cpi,1999-04-01,9.33,monthly
namibia,inflation-cpi,1999-05-01,8.94,monthly
namibia,inflation-cpi,1999-06-01,8.19,monthly
namibia,inflation-cpi,1999-07-01,8.38,monthly
namibia,inflation-cpi,1999-08-01,8.08,monthly
namibia,inflation-cpi,1999-09-01,8.02,monthly
namibia,inflation-cpi,1999-10-01,8.77,monthly
namibia,inflation-cpi,1999-11-01,8.79,monthly
namibia,inflation-cpi,1999-12-01,7.89,monthly
namibia,inflation-cpi,2000-01-01,7.41,monthly
namibia,inflation-cpi,2000-02-01,8.08,monthly
namibia,inflation-cpi,2000-03-01,7.85,monthly
namibia,inflation-cpi,2000-04-01,8.94,monthly
namibia,inflation-cpi,2000-05-01,9.1,monthly
namibia,inflation-cpi,2000-06-01,9.85,monthly
namibia,inflation-cpi,2000-07-01,9.58,monthly
namibia,inflation-cpi,2000-08-01,9.74,monthly
namibia,inflation-cpi,2000-09-01,10.6,monthly
namibia,inflation-cpi,2000-10-01,9.81,monthly
namibia,inflation-cpi,2000-11-01,9.26,monthly
namibia,inflation-cpi,2000-12-01,10.79,monthly
namibia,inflation-cpi,2001-01-01,10.58,monthly
namibia,inflation-cpi,2001-02-01,10.59,monthly
namibia,inflation-cpi,2001-03-01,11.09,monthly
namibia,inflation-cpi,2001-04-01,10.44,monthly
namibia,inflation-cpi,2001-05-01,9.9,monthly
namibia,inflation-cpi,2001-06-01,9.84,monthly
namibia,inflation-cpi,2001-07-01,8.45,monthly
namibia,inflation-cpi,2001-08-01,8.26,monthly
namibia,inflation-cpi,2001-09-01,7.61,monthly
namibia,inflation-cpi,2001-10-01,7.93,monthly
namibia,inflation-cpi,2001-11-01,8.61,monthly
namibia,inflation-cpi,2001-12-01,8.29,monthly
namibia,inflation-cpi,2002-01-01,8.69,monthly
namibia,inflation-cpi,2002-02-01,9.57,monthly
namibia,inflation-cpi,2002-03-01,9.66,monthly
namibia,inflation-cpi,2002-04-01,10.36,monthly
namibia,inflation-cpi,2002-05-01,11.9,monthly
namibia,inflation-cpi,2002-06-01,11.25,monthly
namibia,inflation-cpi,2002-07-01,11.96,monthly
namibia,inflation-cpi,2002-08-01,12.48,monthly
namibia,inflation-cpi,2002-09-01,13,monthly
namibia,inflation-cpi,2002-10-01,13.66,monthly
namibia,inflation-cpi,2002-11-01,13.99,monthly
namibia,inflation-cpi,2002-12-01,12.87,monthly
namibia,inflation-cpi,2003-01-01,12.91,monthly
namibia,inflation-cpi,2003-02-01,11.26,monthly
namibia,inflation-cpi,2003-03-01,10.5,monthly
namibia,inflation-cpi,2003-04-01,9.55,monthly
namibia,inflation-cpi,2003-05-01,8.06,monthly
namibia,inflation-cpi,2003-06-01,7.87,monthly
namibia,inflation-cpi,2003-07-01,6.8,monthly
namibia,inflation-cpi,2003-08-01,6.39,monthly
namibia,inflation-cpi,2003-09-01,5.34,monthly
namibia,inflation-cpi,2003-10-01,3.76,monthly
namibia,inflation-cpi,2003-11-01,2.9,monthly
namibia,inflation-cpi,2003-12-01,2.58,monthly
namibia,inflation-cpi,2004-01-01,3.98,monthly
namibia,inflation-cpi,2004-02-01,4.1,monthly
namibia,inflation-cpi,2004-03-01,4,monthly
namibia,inflation-cpi,2004-04-01,4.32,monthly
namibia,inflation-cpi,2004-05-01,4.48,monthly
namibia,inflation-cpi,2004-06-01,3.8,monthly
namibia,inflation-cpi,2004-07-01,4.28,monthly
namibia,inflation-cpi,2004-08-01,4.22,monthly
namibia,inflation-cpi,2004-09-01,3.79,monthly
namibia,inflation-cpi,2004-10-01,4.38,monthly
namibia,inflation-cpi,2004-11-01,4.05,monthly
namibia,inflation-cpi,2004-12-01,4.23,monthly
namibia,inflation-cpi,2005-01-01,2.53,monthly
namibia,inflation-cpi,2005-02-01,2.16,monthly
namibia,inflation-cpi,2005-03-01,1.79,monthly
namibia,inflation-cpi,2005-04-01,1.72,monthly
namibia,inflation-cpi,2005-05-01,0.94,monthly
namibia,inflation-cpi,2005-06-01,1.42,monthly
namibia,inflation-cpi,2005-07-01,1.84,monthly
namibia,inflation-cpi,2005-08-01,2.11,monthly
namibia,inflation-cpi,2005-09-01,2.93,monthly
namibia,inflation-cpi,2005-10-01,2.88,monthly
namibia,inflation-cpi,2005-11-01,3.46,monthly
namibia,inflation-cpi,2005-12-01,3.59,monthly
namibia,inflation-cpi,2006-01-01,4.06,monthly
namibia,inflation-cpi,2006-02-01,3.89,monthly
namibia,inflation-cpi,2006-03-01,4.2,monthly
namibia,inflation-cpi,2006-04-01,3.84,monthly
namibia,inflation-cpi,2006-05-01,4.56,monthly
namibia,inflation-cpi,2006-06-01,5.26,monthly
namibia,inflation-cpi,2006-07-01,5.19,monthly
namibia,inflation-cpi,2006-08-01,5.55,monthly
namibia,inflation-cpi,2006-09-01,5.47,monthly
namibia,inflation-cpi,2006-10-01,5.55,monthly
namibia,inflation-cpi,2006-11-01,5.82,monthly
namibia,inflation-cpi,2006-12-01,6.03,monthly
namibia,inflation-cpi,2007-01-01,5.64,monthly
namibia,inflation-cpi,2007-02-01,6.45,monthly
namibia,inflation-cpi,2007-03-01,6.53,monthly
namibia,inflation-cpi,2007-04-01,7.3,monthly
namibia,inflation-cpi,2007-05-01,7.62,monthly
namibia,inflation-cpi,2007-06-01,6.89,monthly
namibia,inflation-cpi,2007-07-01,6.98,monthly
namibia,inflation-cpi,2007-08-01,6.7,monthly
namibia,inflation-cpi,2007-09-01,6.64,monthly
namibia,inflation-cpi,2007-10-01,7.17,monthly
namibia,inflation-cpi,2007-11-01,5.2,monthly
namibia,inflation-cpi,2007-12-01,5.52,monthly
namibia,inflation-cpi,2008-01-01,6.28,monthly
namibia,inflation-cpi,2008-02-01,6.21,monthly
namibia,inflation-cpi,2008-03-01,6.87,monthly
namibia,inflation-cpi,2008-04-01,7.67,monthly
namibia,inflation-cpi,2008-05-01,8.04,monthly
namibia,inflation-cpi,2008-06-01,8.72,monthly
namibia,inflation-cpi,2008-07-01,10.35,monthly
namibia,inflation-cpi,2008-08-01,10.45,monthly
namibia,inflation-cpi,2008-09-01,10.59,monthly
namibia,inflation-cpi,2008-10-01,10.18,monthly
namibia,inflation-cpi,2008-11-01,12.25,monthly
namibia,inflation-cpi,2008-12-01,11.16,monthly
namibia,inflation-cpi,2009-01-01,11.57,monthly
namibia,inflation-cpi,2009-02-01,11.45,monthly
namibia,inflation-cpi,2009-03-01,11.02,monthly
namibia,inflation-cpi,2009-04-01,9.84,monthly
namibia,inflation-cpi,2009-05-01,9.28,monthly
namibia,inflation-cpi,2009-06-01,10.63,monthly
namibia,inflation-cpi,2009-07-01,8.87,monthly
namibia,inflation-cpi,2009-08-01,9.07,monthly
namibia,inflation-cpi,2009-09-01,8.39,monthly
namibia,inflation-cpi,2009-10-01,8.19,monthly
namibia,inflation-cpi,2009-11-01,7.72,monthly
namibia,inflation-cpi,2009-12-01,7.93,monthly
namibia,inflation-cpi,2010-01-01,7.44,monthly
namibia,inflation-cpi,2010-02-01,7.73,monthly
namibia,inflation-cpi,2010-03-01,7.05,monthly
namibia,inflation-cpi,2010-04-01,6.37,monthly
namibia,inflation-cpi,2010-05-01,6.12,monthly
namibia,inflation-cpi,2010-06-01,3.92,monthly
namibia,inflation-cpi,2010-07-01,4.32,monthly
namibia,inflation-cpi,2010-08-01,3.28,monthly
namibia,inflation-cpi,2010-09-01,3.47,monthly
namibia,inflation-cpi,2010-10-01,3.02,monthly
namibia,inflation-cpi,2010-11-01,3.21,monthly
namibia,inflation-cpi,2010-12-01,3.06,monthly
namibia,inflation-cpi,2011-01-01,3.27,monthly
namibia,inflation-cpi,2011-02-01,3,monthly
namibia,inflation-cpi,2011-03-01,3.63,monthly
namibia,inflation-cpi,2011-04-01,4.75,monthly
namibia,inflation-cpi,2011-05-01,5.1,monthly
namibia,inflation-cpi,2011-06-01,5.31,monthly
namibia,inflation-cpi,2011-07-01,4.74,monthly
namibia,inflation-cpi,2011-08-01,5.28,monthly
namibia,inflation-cpi,2011-09-01,5.11,monthly
namibia,inflation-cpi,2011-10-01,6.16,monthly
namibia,inflation-cpi,2011-11-01,6.25,monthly
namibia,inflation-cpi,2011-12-01,7.4,monthly
namibia,inflation-cpi,2012-01-01,6.79,monthly
namibia,inflation-cpi,2012-02-01,7.45,monthly
namibia,inflation-cpi,2012-03-01,7.22,monthly
namibia,inflation-cpi,2012-04-01,6.57,monthly
namibia,inflation-cpi,2012-05-01,6.32,monthly
namibia,inflation-cpi,2012-06-01,5.83,monthly
namibia,inflation-cpi,2012-07-01,6.27,monthly
namibia,inflation-cpi,2012-08-01,6.14,monthly
namibia,inflation-cpi,2012-09-01,7.02,monthly
namibia,inflation-cpi,2012-10-01,7.14,monthly
namibia,inflation-cpi,2012-11-01,7.53,monthly
namibia,inflation-cpi,2012-12-01,6.38,monthly
namibia,inflation-cpi,2013-01-01,6.2,monthly
namibia,inflation-cpi,2013-02-01,5.82,monthly
namibia,inflation-cpi,2013-03-01,8.87,monthly
namibia,inflation-cpi,2013-04-01,8.86,monthly
namibia,inflation-cpi,2013-05-01,5.75,monthly
namibia,inflation-cpi,2013-06-01,6.24,monthly
namibia,inflation-cpi,2013-07-01,5.89,monthly
namibia,inflation-cpi,2013-08-01,6.03,monthly
namibia,inflation-cpi,2013-09-01,5.44,monthly
namibia,inflation-cpi,2013-10-01,4.87,monthly
namibia,inflation-cpi,2013-11-01,4.43,monthly
namibia,inflation-cpi,2013-12-01,4.89,monthly
namibia,inflation-cpi,2014-01-01,4.89,monthly
namibia,inflation-cpi,2014-02-01,5.18,monthly
namibia,inflation-cpi,2014-03-01,5.24,monthly
namibia,inflation-cpi,2014-04-01,5.9,monthly
namibia,inflation-cpi,2014-05-01,6.06,monthly
namibia,inflation-cpi,2014-06-01,6.12,monthly
namibia,inflation-cpi,2014-07-01,5.56,monthly
namibia,inflation-cpi,2014-08-01,5.41,monthly
namibia,inflation-cpi,2014-09-01,5.28,monthly
namibia,inflation-cpi,2014-10-01,4.99,monthly
namibia,inflation-cpi,2014-11-01,4.96,monthly
namibia,inflation-cpi,2014-12-01,4.63,monthly
namibia,inflation-cpi,2015-01-01,4.46,monthly
namibia,inflation-cpi,2015-02-01,3.56,monthly
namibia,inflation-cpi,2015-03-01,3.4,monthly
namibia,inflation-cpi,2015-04-01,2.93,monthly
namibia,inflation-cpi,2015-05-01,3.01,monthly
namibia,inflation-cpi,2015-06-01,3.05,monthly
namibia,inflation-cpi,2015-07-01,3.28,monthly
namibia,inflation-cpi,2015-08-01,3.35,monthly
namibia,inflation-cpi,2015-09-01,3.32,monthly
namibia,inflation-cpi,2015-10-01,3.37,monthly
namibia,inflation-cpi,2015-11-01,3.3123,monthly
namibia,inflation-cpi,2015-12-01,3.6962,monthly
namibia,inflation-cpi,2016-01-01,5.3396,monthly
namibia,inflation-cpi,2016-02-01,6.1445,monthly
namibia,inflation-cpi,2016-03-01,6.4942,monthly
namibia,inflation-cpi,2016-04-01,6.6081,monthly
namibia,inflation-cpi,2016-05-01,6.7462,monthly
namibia,inflation-cpi,2016-06-01,6.73,monthly
namibia,inflation-cpi,2016-07-01,6.9886,monthly
namibia,inflation-cpi,2016-08-01,6.8273,monthly
namibia,inflation-cpi,2016-09-01,6.9,monthly
namibia,inflation-cpi,2016-10-01,7.3,monthly
namibia,inflation-cpi,2016-11-01,7.3,monthly
namibia,inflation-cpi,2016-12-01,7.3,monthly
namibia,inflation-cpi,2017-01-01,8.2,monthly
namibia,inflation-cpi,2017-02-01,7.8,monthly
namibia,inflation-cpi,2017-03-01,7,monthly
namibia,inflation-cpi,2017-04-01,6.7,monthly
namibia,inflation-cpi,2017-05-01,6.3,monthly
namibia,inflation-cpi,2017-06-01,6.1,monthly
namibia,inflation-cpi,2017-07-01,5.4,monthly
namibia,inflation-cpi,2017-08-01,5.4,monthly
namibia,inflation-cpi,2017-09-01,5.6,monthly
namibia,inflation-cpi,2017-10-01,5.2,monthly
namibia,inflation-cpi,2017-11-01,5.2,monthly
namibia,inflation-cpi,2017-12-01,5.2,monthly
namibia,inflation-cpi,2018-01-01,3.6,monthly
namibia,inflation-cpi,2018-02-01,3.5,monthly
namibia,inflation-cpi,2018-03-01,3.5,monthly
namibia,inflation-cpi,2018-04-01,3.6,monthly
namibia,inflation-cpi,2018-05-01,3.8,monthly
namibia,inflation-cpi,2018-06-01,4,monthly
namibia,inflation-cpi,2018-07-01,4.5,monthly
namibia,inflation-cpi,2018-08-01,4.4,monthly
namibia,inflation-cpi,2018-09-01,4.8,monthly
namibia,inflation-cpi,2018-10-01,5.1,monthly
namibia,inflation-cpi,2018-11-01,5.6,monthly
namibia,inflation-cpi,2018-12-01,5.1,monthly
namibia,inflation-cpi,2019-01-01,4.7,monthly
namibia,inflation-cpi,2019-02-01,4.4,monthly
namibia,inflation-cpi,2019-03-01,4.5,monthly
namibia,inflation-cpi,2019-04-01,4.5,monthly
namibia,inflation-cpi,2019-05-01,4.1,monthly
namibia,inflation-cpi,2019-06-01,3.9,monthly
namibia,inflation-cpi,2019-07-01,3.6,monthly
namibia,inflation-cpi,2019-08-01,3.7,monthly
namibia,inflation-cpi,2019-09-01,3.3,monthly
namibia,inflation-cpi,2019-10-01,3,monthly
namibia,inflation-cpi,2019-11-01,2.5,monthly
namibia,inflation-cpi,2019-12-01,2.6,monthly
namibia,inflation-cpi,2020-01-01,2.1,monthly
namibia,inflation-cpi,2020-02-01,2.5,monthly
namibia,inflation-cpi,2020-03-01,2.4,monthly
namibia,inflation-cpi,2020-04-01,1.6,monthly
namibia,inflation-cpi,2020-05-01,2.1,monthly
namibia,inflation-cpi,2020-06-01,2.1,monthly
namibia,inflation-cpi,2020-07-01,4,monthly
namibia,inflation-cpi,2020-08-01,3.4,monthly
namibia,inflation-cpi,2020-09-01,3.5,monthly
namibia,inflation-cpi,2020-10-01,3.6,monthly
namibia,inflation-cpi,2020-11-01,4.1,monthly
namibia,inflation-cpi,2020-12-01,4.5,monthly
namibia,inflation-cpi,2021-01-01,4.6,monthly
namibia,inflation-cpi,2021-02-01,4.5,monthly
namibia,inflation-cpi,2021-03-01,4.5,monthly
namibia,inflation-cpi,2021-04-01,5.6,monthly
namibia,inflation-cpi,2021-05-01,5.4,monthly
namibia,inflation-cpi,2021-07-01,6.8,monthly
namibia,inflation-cpi,2021-08-01,7.3,monthly
namibia,inflation-cpi,2021-09-01,7.1,monthly
namibia,inflation-cpi,2021-10-01,7.1,monthly
namibia,inflation-cpi,2021-11-01,7,monthly
namibia,inflation-cpi,2021-12-01,6.9,monthly
namibia,inflation-cpi,2022-01-01,7,monthly
namibia,inflation-cpi,2022-02-01,7.2,monthly
namibia,inflation-cpi,2022-03-01,7.2,monthly
namibia,inflation-cpi,2022-04-01,6.1165,monthly
namibia,inflation-cpi,2022-05-01,6.2893,monthly
namibia,inflation-cpi,2022-06-01,5.3,monthly
namibia,inflation-cpi,2022-07-01,6.8,monthly
namibia,inflation-cpi,2022-08-01,7.3,monthly
namibia,inflation-cpi,2022-09-01,7.1,monthly
namibia,inflation-cpi,2022-10-01,7.1,monthly
namibia,inflation-cpi,2022-11-01,7,monthly
namibia,inflation-cpi,2022-12-01,6.9,monthly
