country,indicator,date,value,periodicity
philippines,inflation-cpi,2018-08-01,6.4,monthly
philippines,inflation-cpi,2018-09-01,6.7,monthly
philippines,inflation-cpi,2018-10-01,6.7,monthly
philippines,inflation-cpi,2018-11-01,6,monthly
philippines,inflation-cpi,2018-12-01,5.1,monthly
philippines,inflation-cpi,2019-01-01,4.4,monthly
philippines,inflation-cpi,2019-02-01,3.8,monthly
philippines,inflation-cpi,2019-03-01,3.3,monthly
philippines,inflation-cpi,2019-04-01,3,monthly
philippines,inflation-cpi,2024-05-01,3.9,monthly
denmark,inflation-cpi,2010-06-01,1.9,monthly
denmark,inflation-cpi,2010-07-01,2.2,monthly
denmark,inflation-cpi,2010-08-01,2.4,monthly
denmark,inflation-cpi,2010-09-01,2.5,monthly
denmark,inflation-cpi,2010-10-01,2.4,monthly
denmark,inflation-cpi,2010-11-01,2.5,monthly
denmark,inflation-cpi,2010-12-01,2.8,monthly
denmark,inflation-cpi,2011-01-01,2.7,monthly
denmark,inflation-cpi,2011-03-01,2.7,monthly
denmark,inflation-cpi,2011-04-01,3,monthly
denmark,inflation-cpi,2013-05-01,0.8,monthly
denmark,inflation-cpi,2013-06-01,0.9,monthly
denmark,inflation-cpi,2013-07-01,0.6,monthly
denmark,inflation-cpi,2013-08-01,0.4,monthly
denmark,inflation-cpi,2013-10-01,0.6,monthly
denmark,inflation-cpi,2013-11-01,0.6,monthly
denmark,inflation-cpi,2013-12-01,0.7,monthly
denmark,inflation-cpi,2014-01-01,1,monthly
denmark,inflation-cpi,2014-02-01,0.5,monthly
denmark,inflation-cpi,2014-03-01,0.3,monthly
denmark,inflation-cpi,2014-04-01,0.7,monthly
denmark,inflation-cpi,2014-05-01,0.5,monthly
denmark,inflation-cpi,2014-08-01,0.5,monthly
denmark,inflation-cpi,2014-10-01,0.5,monthly
denmark,inflation-cpi,2014-11-01,0.5,monthly
denmark,inflation-cpi,2015-01-01,-0.1,monthly
denmark,inflation-cpi,2015-03-01,0.6,monthly
denmark,inflation-cpi,2015-04-01,0.5,monthly
denmark,inflation-cpi,2016-05-01,0.1,monthly
denmark,inflation-cpi,2016-06-01,0.3,monthly
denmark,inflation-cpi,2016-07-01,0.3,monthly
denmark,inflation-cpi,2016-08-01,0.2,monthly
denmark,inflation-cpi,2016-09-01,0,monthly
denmark,inflation-cpi,2016-10-01,0.3,monthly
denmark,inflation-cpi,2016-11-01,0.4,monthly
denmark,inflation-cpi,2016-12-01,0.5,monthly
denmark,inflation-cpi,2017-01-01,0.9,monthly
denmark,inflation-cpi,2017-02-01,1,monthly
denmark,inflation-cpi,2017-03-01,1,monthly
denmark,inflation-cpi,2017-04-01,1.1,monthly
denmark,inflation-cpi,2017-05-01,0.8,monthly
denmark,inflation-cpi,2017-07-01,1.5,monthly
denmark,inflation-cpi,2017-08-01,1.5,monthly
denmark,inflation-cpi,2017-09-01,1.6,monthly
denmark,inflation-cpi,2017-10-01,1.5,monthly
denmark,inflation-cpi,2017-11-01,1.3,monthly
denmark,inflation-cpi,2017-12-01,1,monthly
denmark,inflation-cpi,2018-02-01,0.6,monthly
denmark,inflation-cpi,2018-03-01,0.5,monthly
denmark,inflation-cpi,2018-04-01,0.8,monthly
denmark,inflation-cpi,2018-05-01,1.1,monthly
denmark,inflation-cpi,2018-06-01,1.1,monthly
denmark,inflation-cpi,2018-07-01,1.1,monthly
denmark,inflation-cpi,2018-08-01,1,monthly
denmark,inflation-cpi,2018-09-01,0.6,monthly
denmark,inflation-cpi,2018-10-01,0.8,monthly
denmark,inflation-cpi,2018-11-01,0.8,monthly
denmark,inflation-cpi,2019-01-01,1.3,monthly
denmark,inflation-cpi,2019-02-01,1.1,monthly
denmark,inflation-cpi,2019-03-01,1.2,monthly
denmark,inflation-cpi,2019-04-01,1,monthly
denmark,inflation-cpi,2019-05-01,0.7,monthly
denmark,inflation-cpi,2019-06-01,0.6,monthly
denmark,inflation-cpi,2019-07-01,0.4,monthly
denmark,inflation-cpi,2019-08-01,0.4,monthly
denmark,inflation-cpi,2019-09-01,0.5,monthly
denmark,inflation-cpi,2019-10-01,0.6,monthly
denmark,inflation-cpi,2019-11-01,0.7,monthly
denmark,inflation-cpi,2019-12-01,0.8,monthly
denmark,inflation-cpi,2020-01-01,0.7,monthly
denmark,inflation-cpi,2020-02-01,0.8,monthly
denmark,inflation-cpi,2020-03-01,0.4,monthly
denmark,inflation-cpi,2020-04-01,0,monthly
denmark,inflation-cpi,2024-04-01,0.8,monthly
denmark,inflation-cpi,2024-05-01,2.2,monthly
pakistan,inflation-cpi,2012-05-01,12.29,monthly
pakistan,inflation-cpi,2012-06-01,11.26,monthly
pakistan,inflation-cpi,2012-07-01,9.6,monthly
pakistan,inflation-cpi,2012-08-01,9.06,monthly
pakistan,inflation-cpi,2012-09-01,8.79,monthly
pakistan,inflation-cpi,2012-10-01,7.66,monthly
pakistan,inflation-cpi,2012-11-01,6.93,monthly
pakistan,inflation-cpi,2012-12-01,7.93,monthly
pakistan,inflation-cpi,2013-01-01,8.07,monthly
pakistan,inflation-cpi,2013-02-01,7.38,monthly
pakistan,inflation-cpi,2013-03-01,6.57,monthly
pakistan,inflation-cpi,2013-04-01,5.8,monthly
pakistan,inflation-cpi,2013-05-01,5.13,monthly
pakistan,inflation-cpi,2013-06-01,5.85,monthly
pakistan,inflation-cpi,2013-07-01,8.26,monthly
pakistan,inflation-cpi,2013-08-01,8.55,monthly
pakistan,inflation-cpi,2013-09-01,7.39,monthly
pakistan,inflation-cpi,2013-10-01,9.08,monthly
pakistan,inflation-cpi,2013-11-01,10.9,monthly
pakistan,inflation-cpi,2013-12-01,9.18,monthly
pakistan,inflation-cpi,2014-01-01,7.91,monthly
pakistan,inflation-cpi,2014-02-01,7.93,monthly
pakistan,inflation-cpi,2014-03-01,8.53,monthly
pakistan,inflation-cpi,2014-04-01,9.18,monthly
pakistan,inflation-cpi,2014-05-01,8.34,monthly
pakistan,inflation-cpi,2014-06-01,8.22,monthly
pakistan,inflation-cpi,2014-07-01,7.88,monthly
pakistan,inflation-cpi,2014-08-01,6.99,monthly
pakistan,inflation-cpi,2014-09-01,7.68,monthly
pakistan,inflation-cpi,2014-10-01,5.82,monthly
pakistan,inflation-cpi,2014-11-01,3.96,monthly
pakistan,inflation-cpi,2014-12-01,4.3,monthly
pakistan,inflation-cpi,2015-01-01,3.88,monthly
pakistan,inflation-cpi,2015-02-01,3.2,monthly
pakistan,inflation-cpi,2015-03-01,2.49,monthly
pakistan,inflation-cpi,2015-04-01,2.11,monthly
pakistan,inflation-cpi,2015-05-01,3.16,monthly
pakistan,inflation-cpi,2015-06-01,3.2,monthly
pakistan,inflation-cpi,2015-07-01,1.8,monthly
pakistan,inflation-cpi,2015-08-01,1.72,monthly
pakistan,inflation-cpi,2015-09-01,1.32,monthly
pakistan,inflation-cpi,2015-10-01,1.61,monthly
pakistan,inflation-cpi,2015-11-01,2.73,monthly
pakistan,inflation-cpi,2015-12-01,3.2,monthly
pakistan,inflation-cpi,2016-01-01,3.32,monthly
pakistan,inflation-cpi,2016-02-01,4.02,monthly
pakistan,inflation-cpi,2016-03-01,3.94,monthly
pakistan,inflation-cpi,2016-04-01,4.17,monthly
pakistan,inflation-cpi,2024-05-01,11.8,monthly
hong-kong,inflation-cpi,2010-06-01,2.8,monthly
hong-kong,inflation-cpi,2010-07-01,1.3,monthly
hong-kong,inflation-cpi,2010-08-01,3,monthly
hong-kong,inflation-cpi,2010-09-01,2.6,monthly
hong-kong,inflation-cpi,2010-10-01,2.5,monthly
hong-kong,inflation-cpi,2010-11-01,2.8,monthly
hong-kong,inflation-cpi,2010-12-01,2.9,monthly
hong-kong,inflation-cpi,2011-01-01,3.4,monthly
hong-kong,inflation-cpi,2011-02-01,3.6,monthly
hong-kong,inflation-cpi,2011-03-01,4.4,monthly
hong-kong,inflation-cpi,2011-04-01,4.6,monthly
hong-kong,inflation-cpi,2011-05-01,5.2,monthly
hong-kong,inflation-cpi,2011-06-01,5.6,monthly
hong-kong,inflation-cpi,2011-07-01,7.9,monthly
hong-kong,inflation-cpi,2011-08-01,5.7,monthly
hong-kong,inflation-cpi,2011-09-01,5.8,monthly
hong-kong,inflation-cpi,2011-10-01,5.8,monthly
hong-kong,inflation-cpi,2011-11-01,5.7,monthly
hong-kong,inflation-cpi,2011-12-01,5.7,monthly
hong-kong,inflation-cpi,2012-01-01,6.1,monthly
hong-kong,inflation-cpi,2012-02-01,4.7,monthly
hong-kong,inflation-cpi,2012-03-01,4.9,monthly
hong-kong,inflation-cpi,2012-04-01,4.7,monthly
hong-kong,inflation-cpi,2012-05-01,4.3,monthly
hong-kong,inflation-cpi,2012-06-01,3.7,monthly
hong-kong,inflation-cpi,2012-07-01,1.6,monthly
hong-kong,inflation-cpi,2012-08-01,3.7,monthly
hong-kong,inflation-cpi,2012-09-01,3.8,monthly
hong-kong,inflation-cpi,2012-10-01,3.8,monthly
hong-kong,inflation-cpi,2012-11-01,3.7,monthly
hong-kong,inflation-cpi,2012-12-01,3.7,monthly
hong-kong,inflation-cpi,2013-01-01,3,monthly
hong-kong,inflation-cpi,2013-02-01,4.4,monthly
hong-kong,inflation-cpi,2013-03-01,3.6,monthly
hong-kong,inflation-cpi,2013-04-01,4,monthly
hong-kong,inflation-cpi,2013-05-01,3.9,monthly
hong-kong,inflation-cpi,2013-06-01,4.1,monthly
hong-kong,inflation-cpi,2013-07-01,6.9,monthly
hong-kong,inflation-cpi,2013-08-01,4.5,monthly
hong-kong,inflation-cpi,2013-09-01,4.6,monthly
hong-kong,inflation-cpi,2013-10-01,4.3,monthly
hong-kong,inflation-cpi,2013-11-01,4.3,monthly
hong-kong,inflation-cpi,2013-12-01,4.3,monthly
hong-kong,inflation-cpi,2014-01-01,4.6,monthly
hong-kong,inflation-cpi,2014-02-01,3.9,monthly
hong-kong,inflation-cpi,2014-03-01,3.9,monthly
hong-kong,inflation-cpi,2014-04-01,3.7,monthly
hong-kong,inflation-cpi,2014-05-01,3.7,monthly
hong-kong,inflation-cpi,2014-06-01,3.6,monthly
hong-kong,inflation-cpi,2014-07-01,4,monthly
hong-kong,inflation-cpi,2014-08-01,3.9,monthly
hong-kong,inflation-cpi,2014-09-01,6.6,monthly
hong-kong,inflation-cpi,2014-10-01,5.2,monthly
hong-kong,inflation-cpi,2014-11-01,5.1,monthly
hong-kong,inflation-cpi,2014-12-01,4.9,monthly
hong-kong,inflation-cpi,2015-01-01,4.1,monthly
hong-kong,inflation-cpi,2015-02-01,4.6,monthly
hong-kong,inflation-cpi,2015-03-01,4.5,monthly
hong-kong,inflation-cpi,2015-04-01,2.8,monthly
hong-kong,inflation-cpi,2015-05-01,3,monthly
hong-kong,inflation-cpi,2015-06-01,3.1,monthly
hong-kong,inflation-cpi,2015-07-01,2.5,monthly
hong-kong,inflation-cpi,2015-08-01,2.4,monthly
hong-kong,inflation-cpi,2015-09-01,2,monthly
hong-kong,inflation-cpi,2015-10-01,2.3,monthly
hong-kong,inflation-cpi,2015-11-01,2.3,monthly
hong-kong,inflation-cpi,2015-12-01,2.4,monthly
hong-kong,inflation-cpi,2016-01-01,2.5,monthly
hong-kong,inflation-cpi,2016-02-01,3,monthly
hong-kong,inflation-cpi,2016-03-01,2.9,monthly
hong-kong,inflation-cpi,2016-04-01,2.7,monthly
hong-kong,inflation-cpi,2016-05-01,2.6,monthly
hong-kong,inflation-cpi,2016-06-01,2.4,monthly
hong-kong,inflation-cpi,2016-07-01,2.3,monthly
hong-kong,inflation-cpi,2016-08-01,4.3,monthly
hong-kong,inflation-cpi,2016-09-01,2.7,monthly
hong-kong,inflation-cpi,2016-10-01,1.2,monthly
hong-kong,inflation-cpi,2016-11-01,1.2,monthly
hong-kong,inflation-cpi,2016-12-01,1.2,monthly
hong-kong,inflation-cpi,2017-01-01,1.3,monthly
hong-kong,inflation-cpi,2017-02-01,-0.1,monthly
hong-kong,inflation-cpi,2017-03-01,0.5,monthly
hong-kong,inflation-cpi,2017-04-01,2,monthly
hong-kong,inflation-cpi,2017-05-01,2,monthly
hong-kong,inflation-cpi,2017-06-01,1.9,monthly
hong-kong,inflation-cpi,2017-07-01,2,monthly
hong-kong,inflation-cpi,2017-08-01,1.9,monthly
hong-kong,inflation-cpi,2017-09-01,1.4,monthly
hong-kong,inflation-cpi,2017-10-01,1.5,monthly
hong-kong,inflation-cpi,2017-11-01,1.6,monthly
hong-kong,inflation-cpi,2017-12-01,1.7,monthly
hong-kong,inflation-cpi,2018-01-01,1.7,monthly
hong-kong,inflation-cpi,2018-02-01,3.1,monthly
hong-kong,inflation-cpi,2018-03-01,2.6,monthly
hong-kong,inflation-cpi,2018-05-01,2.1,monthly
hong-kong,inflation-cpi,2018-06-01,2.4,monthly
hong-kong,inflation-cpi,2018-07-01,2.4,monthly
hong-kong,inflation-cpi,2018-08-01,2.3,monthly
hong-kong,inflation-cpi,2018-09-01,2.7,monthly
hong-kong,inflation-cpi,2018-10-01,2.7,monthly
hong-kong,inflation-cpi,2018-11-01,2.6,monthly
hong-kong,inflation-cpi,2018-12-01,2.5,monthly
hong-kong,inflation-cpi,2019-01-01,2.4,monthly
hong-kong,inflation-cpi,2019-02-01,2.1,monthly
hong-kong,inflation-cpi,2019-03-01,2.1,monthly
hong-kong,inflation-cpi,2019-04-01,2.9,monthly
hong-kong,inflation-cpi,2019-05-01,2.8,monthly
hong-kong,inflation-cpi,2019-06-01,3.3,monthly
hong-kong,inflation-cpi,2019-07-01,3.3,monthly
hong-kong,inflation-cpi,2019-08-01,3.5,monthly
hong-kong,inflation-cpi,2019-09-01,3.2,monthly
hong-kong,inflation-cpi,2019-10-01,3.1,monthly
hong-kong,inflation-cpi,2019-11-01,3,monthly
hong-kong,inflation-cpi,2019-12-01,2.9,monthly
hong-kong,inflation-cpi,2020-01-01,1.4,monthly
hong-kong,inflation-cpi,2020-02-01,2.2,monthly
hong-kong,inflation-cpi,2020-03-01,2.3,monthly
hong-kong,inflation-cpi,2020-04-01,1.9,monthly
hong-kong,inflation-cpi,2020-05-01,1.5,monthly
hong-kong,inflation-cpi,2020-07-01,-2.3,monthly
hong-kong,inflation-cpi,2020-08-01,-0.4,monthly
hong-kong,inflation-cpi,2020-09-01,-2.2,monthly
hong-kong,inflation-cpi,2020-10-01,-0.2,monthly
hong-kong,inflation-cpi,2020-11-01,-0.2,monthly
hong-kong,inflation-cpi,2020-12-01,-0.7,monthly
hong-kong,inflation-cpi,2021-01-01,2.6,monthly
hong-kong,inflation-cpi,2021-02-01,0.5,monthly
hong-kong,inflation-cpi,2021-03-01,0.6,monthly
hong-kong,inflation-cpi,2021-04-01,0.8,monthly
hong-kong,inflation-cpi,2021-05-01,1,monthly
hong-kong,inflation-cpi,2021-06-01,0.7,monthly
hong-kong,inflation-cpi,2021-07-01,3.7,monthly
hong-kong,inflation-cpi,2021-08-01,1.6,monthly
hong-kong,inflation-cpi,2021-09-01,1.4,monthly
hong-kong,inflation-cpi,2021-10-01,1.7,monthly
hong-kong,inflation-cpi,2021-11-01,1.8,monthly
hong-kong,inflation-cpi,2022-01-01,1.2,monthly
hong-kong,inflation-cpi,2022-02-01,1.6,monthly
hong-kong,inflation-cpi,2022-03-01,1.7,monthly
hong-kong,inflation-cpi,2022-04-01,1.3,monthly
hong-kong,inflation-cpi,2022-05-01,1.2,monthly
hong-kong,inflation-cpi,2022-06-01,1.8,monthly
hong-kong,inflation-cpi,2022-07-01,1.9,monthly
hong-kong,inflation-cpi,2022-08-01,1.9,monthly
hong-kong,inflation-cpi,2022-09-01,4.4,monthly
hong-kong,inflation-cpi,2022-10-01,1.8,monthly
hong-kong,inflation-cpi,2022-11-01,1.8,monthly
hong-kong,inflation-cpi,2022-12-01,2,monthly
hong-kong,inflation-cpi,2023-01-01,2.4,monthly
hong-kong,inflation-cpi,2023-02-01,1.7,monthly
hong-kong,inflation-cpi,2023-03-01,1.7,monthly
hong-kong,inflation-cpi,2023-04-01,2.1,monthly
hong-kong,inflation-cpi,2023-05-01,2,monthly
hong-kong,inflation-cpi,2023-06-01,1.9,monthly
hong-kong,inflation-cpi,2023-07-01,1.8,monthly
hong-kong,inflation-cpi,2023-09-01,2,monthly
hong-kong,inflation-cpi,2023-10-01,2.7,monthly
hong-kong,inflation-cpi,2023-11-01,2.6,monthly
hong-kong,inflation-cpi,2023-12-01,2.4,monthly
hong-kong,inflation-cpi,2024-01-01,1.7,monthly
hong-kong,inflation-cpi,2024-02-01,2.1,monthly
hong-kong,inflation-cpi,2024-03-01,2,monthly
hong-kong,inflation-cpi,2024-04-01,1.1,monthly
hong-kong,inflation-cpi,2024-05-01,1.2,monthly
colombia,inflation-cpi,2010-06-01,2.25,monthly
colombia,inflation-cpi,2010-07-01,2.24,monthly
colombia,inflation-cpi,2010-08-01,2.31,monthly
colombia,inflation-cpi,2010-09-01,2.3,monthly
colombia,inflation-cpi,2010-10-01,2.3,monthly
colombia,inflation-cpi,2010-11-01,2.6,monthly
colombia,inflation-cpi,2010-12-01,3.17,monthly
colombia,inflation-cpi,2011-01-01,3.4,monthly
colombia,inflation-cpi,2011-02-01,3.17,monthly
colombia,inflation-cpi,2011-03-01,3.19,monthly
colombia,inflation-cpi,2011-04-01,2.8,monthly
colombia,inflation-cpi,2012-04-01,3.4,monthly
colombia,inflation-cpi,2012-06-01,3.2,monthly
colombia,inflation-cpi,2012-07-01,3,monthly
colombia,inflation-cpi,2012-08-01,3.1,monthly
colombia,inflation-cpi,2012-09-01,3.08,monthly
colombia,inflation-cpi,2012-10-01,3.06,monthly
colombia,inflation-cpi,2012-11-01,2.77,monthly
colombia,inflation-cpi,2012-12-01,2.44,monthly
colombia,inflation-cpi,2013-01-01,2,monthly
colombia,inflation-cpi,2013-02-01,1.83,monthly
colombia,inflation-cpi,2013-03-01,1.91,monthly
colombia,inflation-cpi,2013-04-01,2.02,monthly
colombia,inflation-cpi,2013-05-01,2,monthly
colombia,inflation-cpi,2013-06-01,2.16,monthly
colombia,inflation-cpi,2013-07-01,2.22,monthly
colombia,inflation-cpi,2013-08-01,2.27,monthly
colombia,inflation-cpi,2013-09-01,2.27,monthly
colombia,inflation-cpi,2013-10-01,1.84,monthly
colombia,inflation-cpi,2013-11-01,1.76,monthly
colombia,inflation-cpi,2013-12-01,1.94,monthly
colombia,inflation-cpi,2014-01-01,2.13,monthly
colombia,inflation-cpi,2014-02-01,2.32,monthly
colombia,inflation-cpi,2014-03-01,2.51,monthly
colombia,inflation-cpi,2014-04-01,2.72,monthly
colombia,inflation-cpi,2020-05-01,2.85,monthly
colombia,inflation-cpi,2020-06-01,2.19,monthly
colombia,inflation-cpi,2020-07-01,1.97,monthly
colombia,inflation-cpi,2020-08-01,1.88,monthly
colombia,inflation-cpi,2020-09-01,1.97,monthly
colombia,inflation-cpi,2020-10-01,1.75,monthly
colombia,inflation-cpi,2020-11-01,1.49,monthly
colombia,inflation-cpi,2020-12-01,1.61,monthly
colombia,inflation-cpi,2021-01-01,1.6,monthly
colombia,inflation-cpi,2021-02-01,1.56,monthly
colombia,inflation-cpi,2021-03-01,1.51,monthly
colombia,inflation-cpi,2021-04-01,1.95,monthly
colombia,inflation-cpi,2021-05-01,3.3,monthly
colombia,inflation-cpi,2021-06-01,3.63,monthly
colombia,inflation-cpi,2021-07-01,3.97,monthly
colombia,inflation-cpi,2021-08-01,4.44,monthly
colombia,inflation-cpi,2021-09-01,4.51,monthly
colombia,inflation-cpi,2021-10-01,4.58,monthly
colombia,inflation-cpi,2021-11-01,5.26,monthly
colombia,inflation-cpi,2021-12-01,5.62,monthly
colombia,inflation-cpi,2022-01-01,6.94,monthly
colombia,inflation-cpi,2022-02-01,8.01,monthly
colombia,inflation-cpi,2022-03-01,8.53,monthly
colombia,inflation-cpi,2022-04-01,9.23,monthly
colombia,inflation-cpi,2024-04-01,7.16,monthly
colombia,inflation-cpi,2024-05-01,7.16,monthly
chile,inflation-cpi,2010-06-01,1.2,monthly
chile,inflation-cpi,2010-07-01,2.3,monthly
chile,inflation-cpi,2010-09-01,1.9,monthly
chile,inflation-cpi,2010-10-01,2,monthly
chile,inflation-cpi,2010-11-01,2.5,monthly
chile,inflation-cpi,2010-12-01,3,monthly
chile,inflation-cpi,2011-01-01,2.7,monthly
chile,inflation-cpi,2011-02-01,2.7,monthly
chile,inflation-cpi,2011-03-01,3.4,monthly
chile,inflation-cpi,2011-04-01,3.2,monthly
chile,inflation-cpi,2011-05-01,3.3,monthly
chile,inflation-cpi,2011-06-01,3.4,monthly
chile,inflation-cpi,2011-07-01,2.9,monthly
chile,inflation-cpi,2011-08-01,3.2,monthly
chile,inflation-cpi,2011-09-01,3.3,monthly
chile,inflation-cpi,2011-10-01,3.7,monthly
chile,inflation-cpi,2011-11-01,3.9,monthly
chile,inflation-cpi,2011-12-01,4.4,monthly
chile,inflation-cpi,2012-01-01,4.2,monthly
chile,inflation-cpi,2012-02-01,4.4,monthly
chile,inflation-cpi,2012-03-01,3.8,monthly
chile,inflation-cpi,2012-04-01,3.5,monthly
chile,inflation-cpi,2012-05-01,3.1,monthly
chile,inflation-cpi,2012-06-01,2.7,monthly
chile,inflation-cpi,2012-07-01,2.5,monthly
chile,inflation-cpi,2012-08-01,2.6,monthly
chile,inflation-cpi,2012-09-01,2.8,monthly
chile,inflation-cpi,2012-10-01,2.9,monthly
chile,inflation-cpi,2012-11-01,2.1,monthly
chile,inflation-cpi,2012-12-01,1.5,monthly
chile,inflation-cpi,2013-01-01,1.6,monthly
chile,inflation-cpi,2013-02-01,1.3,monthly
chile,inflation-cpi,2013-03-01,1.5,monthly
chile,inflation-cpi,2013-04-01,1,monthly
chile,inflation-cpi,2014-05-01,4.7,monthly
chile,inflation-cpi,2014-06-01,4.3,monthly
chile,inflation-cpi,2014-07-01,4.5,monthly
chile,inflation-cpi,2014-08-01,4.5,monthly
chile,inflation-cpi,2014-09-01,4.9,monthly
chile,inflation-cpi,2014-10-01,5.7,monthly
chile,inflation-cpi,2014-11-01,5.5,monthly
chile,inflation-cpi,2014-12-01,4.6,monthly
chile,inflation-cpi,2015-01-01,4.5,monthly
chile,inflation-cpi,2015-02-01,4.4,monthly
chile,inflation-cpi,2015-03-01,4.2,monthly
chile,inflation-cpi,2015-04-01,4.1,monthly
chile,inflation-cpi,2015-05-01,4,monthly
chile,inflation-cpi,2015-06-01,4.4,monthly
chile,inflation-cpi,2015-07-01,4.6,monthly
chile,inflation-cpi,2015-08-01,5,monthly
chile,inflation-cpi,2015-09-01,4.6,monthly
chile,inflation-cpi,2015-10-01,4,monthly
chile,inflation-cpi,2015-11-01,3.9,monthly
chile,inflation-cpi,2015-12-01,4.4,monthly
chile,inflation-cpi,2016-01-01,4.8,monthly
chile,inflation-cpi,2016-02-01,4.7,monthly
chile,inflation-cpi,2016-03-01,4.5,monthly
chile,inflation-cpi,2016-04-01,4.2,monthly
chile,inflation-cpi,2017-05-01,2.6,monthly
chile,inflation-cpi,2017-06-01,1.7,monthly
chile,inflation-cpi,2017-07-01,1.7,monthly
chile,inflation-cpi,2017-08-01,1.9,monthly
chile,inflation-cpi,2017-09-01,1.5,monthly
chile,inflation-cpi,2017-10-01,1.9,monthly
chile,inflation-cpi,2017-11-01,1.9,monthly
chile,inflation-cpi,2017-12-01,2.3,monthly
chile,inflation-cpi,2018-01-01,2.2,monthly
chile,inflation-cpi,2018-02-01,2,monthly
chile,inflation-cpi,2018-03-01,1.8,monthly
chile,inflation-cpi,2018-04-01,1.9,monthly
chile,inflation-cpi,2018-05-01,2,monthly
chile,inflation-cpi,2018-06-01,2.5,monthly
chile,inflation-cpi,2018-07-01,2.7,monthly
chile,inflation-cpi,2018-08-01,2.6,monthly
chile,inflation-cpi,2018-09-01,3.1,monthly
chile,inflation-cpi,2018-10-01,2.9,monthly
chile,inflation-cpi,2018-11-01,2.8,monthly
chile,inflation-cpi,2018-12-01,2.6,monthly
chile,inflation-cpi,2019-01-01,1.8,monthly
chile,inflation-cpi,2019-02-01,1.7,monthly
chile,inflation-cpi,2019-03-01,2,monthly
chile,inflation-cpi,2019-04-01,2,monthly
chile,inflation-cpi,2019-05-01,2.3,monthly
chile,inflation-cpi,2019-06-01,2.3,monthly
chile,inflation-cpi,2019-07-01,2.2,monthly
chile,inflation-cpi,2019-08-01,2.3,monthly
chile,inflation-cpi,2019-09-01,2.1,monthly
chile,inflation-cpi,2019-10-01,2.5,monthly
chile,inflation-cpi,2019-11-01,2.7,monthly
chile,inflation-cpi,2019-12-01,3,monthly
chile,inflation-cpi,2020-01-01,3.5,monthly
chile,inflation-cpi,2020-02-01,3.9,monthly
chile,inflation-cpi,2020-03-01,3.7,monthly
chile,inflation-cpi,2020-04-01,3.4,monthly
chile,inflation-cpi,2020-05-01,2.8,monthly
chile,inflation-cpi,2020-06-01,2.6,monthly
chile,inflation-cpi,2020-07-01,2.5,monthly
chile,inflation-cpi,2020-08-01,2.4,monthly
chile,inflation-cpi,2020-09-01,3.1,monthly
chile,inflation-cpi,2020-10-01,3,monthly
chile,inflation-cpi,2020-11-01,2.7,monthly
chile,inflation-cpi,2020-12-01,3,monthly
chile,inflation-cpi,2021-01-01,3.1,monthly
chile,inflation-cpi,2021-02-01,2.8,monthly
chile,inflation-cpi,2021-03-01,2.9,monthly
chile,inflation-cpi,2021-04-01,3.3,monthly
