"date","year","month","month_name","country","direction","type","K_USD"
"2021-04-30","2021",4,"April","Israel","Net inflow","total",314.77000000000004
"2021-04-30","2021",4,"April","Spain","Net inflow","total",-156.69000000000005
"2021-04-30","2021",4,"April","Ireland","Net inflow","total",1763.91
"2021-04-30","2021",4,"April","Italy","Net inflow","total",-836.3699999999999
"2021-04-30","2021",4,"April","Iran","Net inflow","total",-953.39
"2021-04-30","2021",4,"April","Poland","Net inflow","total",-183.02999999999997
"2021-04-30","2021",4,"April","Latvia","Net inflow","total",-344.27000000000004
"2021-04-30","2021",4,"April","Luxembourg","Net inflow","total",79.73
"2021-04-30","2021",4,"April","Lebanon","Net inflow","total",96.55000000000001
"2021-04-30","2021",4,"April","Liechtenstein","Net inflow","total",-43.56
"2021-04-30","2021",4,"April","Lithuania","Net inflow","total",414
"2021-04-30","2021",4,"April","Canada","Net inflow","total",-42.180000000000064
"2021-04-30","2021",4,"April","Korea","Net inflow","total",-9.740000000000009
"2021-04-30","2021",4,"April","Cyprus","Net inflow","total",-1064.8899999999999
"2021-04-30","2021",4,"April","Hong Kong","Net inflow","total",-434.80000000000007
"2021-04-30","2021",4,"April","Jordan","Net inflow","total",113.80000000000001
"2021-04-30","2021",4,"April","Greece","Net inflow","total",-35.870000000000005
"2021-04-30","2021",4,"April","India","Net inflow","total",-146.06
"2021-04-30","2021",4,"April","Kazakhstan","Net inflow","total",7577.28
"2021-04-30","2021",4,"April","Kyrgyzstan","Net inflow","total",413.45000000000005
"2021-04-30","2021",4,"April","Japan","Net inflow","total",-30.58
"2021-04-30","2021",4,"April","United Kingdom of Great Britain and Northern Ireland","Net inflow","total",320.24000000000024
"2021-04-30","2021",4,"April","Isle of Man","Net inflow","total",16.71
"2021-04-30","2021",4,"April","Monaco","Net inflow","total",-27.41000000000001
"2021-04-30","2021",4,"April","Netherlands","Net inflow","total",1105.67
"2021-04-30","2021",4,"April","Sweden","Net inflow","total",328.16
"2021-04-30","2021",4,"April","Switzerland","Net inflow","total",-3605.6800000000003
"2021-04-30","2021",4,"April","Czechia","Net inflow","total",314.87
"2021-04-30","2021",4,"April","China","Net inflow","total",-6665.330000000001
"2021-04-30","2021",4,"April","Portugal","Net inflow","total",-291.90000000000003
"2021-04-30","2021",4,"April","Russian Federation","Net inflow","total",28512.14
"2021-04-30","2021",4,"April","Saudi Arabia","Net inflow","total",291.41
"2021-04-30","2021",4,"April","Singapore","Net inflow","total",-233.39000000000001
"2021-04-30","2021",4,"April","Georgia","Net inflow","total",-704.5800000000002
"2021-04-30","2021",4,"April","Uzbekistan","Net inflow","total",-71.66999999999996
"2021-04-30","2021",4,"April","Ukraine","Net inflow","total",297.1099999999999
"2021-04-30","2021",4,"April","Qatar","Net inflow","total",238.76999999999998
"2021-04-30","2021",4,"April","Kuwait","Net inflow","total",860.51
"2021-04-30","2021",4,"April","France","Net inflow","total",3807.7900000000004
"2021-04-30","2021",4,"April","Others","Net inflow","total",803.3700000000099
"2021-04-30","2021",4,"April","Total","Net inflow","total",74105.6
"2021-04-30","2021",4,"April","Australia","Inflow","non-commercial",343.11
"2021-04-30","2021",4,"April","Austria","Inflow","non-commercial",538.5
"2021-04-30","2021",4,"April","United Arab Emirates","Inflow","non-commercial",617.57
"2021-04-30","2021",4,"April","USA","Inflow","non-commercial",33161.81
"2021-04-30","2021",4,"April","Belgium","Inflow","non-commercial",1175.13
"2021-04-30","2021",4,"April","Belarus","Inflow","non-commercial",104.64
"2021-04-30","2021",4,"April","Bulgaria","Inflow","non-commercial",56.15
"2021-04-30","2021",4,"April","Germany","Inflow","non-commercial",3781.18
"2021-04-30","2021",4,"April","Denmark","Inflow","non-commercial",117.36
"2021-04-30","2021",4,"April","Egypt","Inflow","non-commercial",17.52
"2021-04-30","2021",4,"April","Turkey","Inflow","non-commercial",163.25
"2021-04-30","2021",4,"April","Israel","Inflow","non-commercial",482.39
"2021-04-30","2021",4,"April","Spain","Inflow","non-commercial",877.68
"2021-04-30","2021",4,"April","Ireland","Inflow","non-commercial",868.57
"2021-04-30","2021",4,"April","Italy","Inflow","non-commercial",211.53
"2021-04-30","2021",4,"April","Iran","Inflow","non-commercial",10.19
"2021-04-30","2021",4,"April","Poland","Inflow","non-commercial",479.33
"2021-04-30","2021",4,"April","Latvia","Inflow","non-commercial",45.91
"2021-04-30","2021",4,"April","Luxembourg","Inflow","non-commercial",47.16
"2021-04-30","2021",4,"April","Lebanon","Inflow","non-commercial",139.39
"2021-04-30","2021",4,"April","Liechtenstein","Inflow","non-commercial",0
"2021-04-30","2021",4,"April","Lithuania","Inflow","non-commercial",283.72
"2021-04-30","2021",4,"April","Canada","Inflow","non-commercial",758.22
"2021-04-30","2021",4,"April","Korea","Inflow","non-commercial",31.25
"2021-04-30","2021",4,"April","Cyprus","Inflow","non-commercial",131.41
"2021-04-30","2021",4,"April","Hong Kong","Inflow","non-commercial",53.69
"2021-04-30","2021",4,"April","Jordan","Inflow","non-commercial",78.28
"2021-04-30","2021",4,"April","Greece","Inflow","non-commercial",689.52
"2021-04-30","2021",4,"April","India","Inflow","non-commercial",45.89
"2021-04-30","2021",4,"April","Kazakhstan","Inflow","non-commercial",6627.61
"2021-04-30","2021",4,"April","Kyrgyzstan","Inflow","non-commercial",411.41
"2021-04-30","2021",4,"April","Japan","Inflow","non-commercial",50.97
"2021-04-30","2021",4,"April","United Kingdom of Great Britain and Northern Ireland","Inflow","non-commercial",939.07
"2021-04-30","2021",4,"April","Isle of Man","Inflow","non-commercial",9.94
"2021-04-30","2021",4,"April","Monaco","Inflow","non-commercial",14.17
"2021-04-30","2021",4,"April","Netherlands","Inflow","non-commercial",608.36
"2021-04-30","2021",4,"April","Sweden","Inflow","non-commercial",355.02
"2021-04-30","2021",4,"April","Switzerland","Inflow","non-commercial",457.89
"2021-04-30","2021",4,"April","Czechia","Inflow","non-commercial",179.58
"2021-04-30","2021",4,"April","China","Inflow","non-commercial",52.37
"2021-04-30","2021",4,"April","Portugal","Inflow","non-commercial",8.58
"2021-04-30","2021",4,"April","Russian Federation","Inflow","non-commercial",52878.8
"2021-04-30","2021",4,"April","Saudi Arabia","Inflow","non-commercial",104.6
"2021-04-30","2021",4,"April","Singapore","Inflow","non-commercial",61.72
"2021-04-30","2021",4,"April","Georgia","Inflow","non-commercial",1447.88
"2021-04-30","2021",4,"April","Uzbekistan","Inflow","non-commercial",295.79
"2021-04-30","2021",4,"April","Ukraine","Inflow","non-commercial",1549.68
"2021-04-30","2021",4,"April","Qatar","Inflow","non-commercial",91.97
"2021-04-30","2021",4,"April","Kuwait","Inflow","non-commercial",191.26
"2021-04-30","2021",4,"April","France","Inflow","non-commercial",3910.61
"2021-04-30","2021",4,"April","Others","Inflow","non-commercial",908.0599999999831
"2021-04-30","2021",4,"April","Total","Inflow","non-commercial",116465.69
"2021-04-30","2021",4,"April","Australia","Outflow","non-commercial",50.08
"2021-04-30","2021",4,"April","Austria","Outflow","non-commercial",59.77
"2021-04-30","2021",4,"April","United Arab Emirates","Outflow","non-commercial",141.08
"2021-04-30","2021",4,"April","USA","Outflow","non-commercial",2232.17
"2021-04-30","2021",4,"April","Belgium","Outflow","non-commercial",129.41
"2021-04-30","2021",4,"April","Belarus","Outflow","non-commercial",156.87
"2021-04-30","2021",4,"April","Bulgaria","Outflow","non-commercial",68.2
"2021-04-30","2021",4,"April","Germany","Outflow","non-commercial",537.62
"2021-04-30","2021",4,"April","Denmark","Outflow","non-commercial",2.91
"2021-04-30","2021",4,"April","Egypt","Outflow","non-commercial",41.69
"2021-04-30","2021",4,"April","Turkey","Outflow","non-commercial",20.84
"2021-04-30","2021",4,"April","Israel","Outflow","non-commercial",17.39
"2021-04-30","2021",4,"April","Spain","Outflow","non-commercial",300.25
"2021-04-30","2021",4,"April","Ireland","Outflow","non-commercial",4.19
"2021-04-30","2021",4,"April","Italy","Outflow","non-commercial",127.48
"2021-04-30","2021",4,"April","Iran","Outflow","non-commercial",0
"2021-04-30","2021",4,"April","Poland","Outflow","non-commercial",190.98
"2021-04-30","2021",4,"April","Latvia","Outflow","non-commercial",22.52
"2021-04-30","2021",4,"April","Luxembourg","Outflow","non-commercial",2.17
"2021-04-30","2021",4,"April","Lebanon","Outflow","non-commercial",42.81
"2021-04-30","2021",4,"April","Liechtenstein","Outflow","non-commercial",0
"2021-04-30","2021",4,"April","Lithuania","Outflow","non-commercial",13.52
"2021-04-30","2021",4,"April","Canada","Outflow","non-commercial",86.15
"2021-04-30","2021",4,"April","Korea","Outflow","non-commercial",22.89
"2021-04-30","2021",4,"April","Cyprus","Outflow","non-commercial",324.93
"2021-04-30","2021",4,"April","Hong Kong","Outflow","non-commercial",60.32
"2021-04-30","2021",4,"April","Jordan","Outflow","non-commercial",6.78
"2021-04-30","2021",4,"April","Greece","Outflow","non-commercial",188.16
"2021-04-30","2021",4,"April","India","Outflow","non-commercial",59.37
"2021-04-30","2021",4,"April","Kazakhstan","Outflow","non-commercial",343.5
"2021-04-30","2021",4,"April","Kyrgyzstan","Outflow","non-commercial",41.56
"2021-04-30","2021",4,"April","Japan","Outflow","non-commercial",5.62
"2021-04-30","2021",4,"April","United Kingdom of Great Britain and Northern Ireland","Outflow","non-commercial",193.37
"2021-04-30","2021",4,"April","Isle of Man","Outflow","non-commercial",0
"2021-04-30","2021",4,"April","Monaco","Outflow","non-commercial",1.2
"2021-04-30","2021",4,"April","Netherlands","Outflow","non-commercial",74.1
"2021-04-30","2021",4,"April","Sweden","Outflow","non-commercial",12.55
"2021-04-30","2021",4,"April","Switzerland","Outflow","non-commercial",68.2
"2021-04-30","2021",4,"April","Czechia","Outflow","non-commercial",101.18
"2021-04-30","2021",4,"April","China","Outflow","non-commercial",511.08
"2021-04-30","2021",4,"April","Portugal","Outflow","non-commercial",31.84
"2021-04-30","2021",4,"April","Russian Federation","Outflow","non-commercial",18450.56
"2021-04-30","2021",4,"April","Saudi Arabia","Outflow","non-commercial",0
"2021-04-30","2021",4,"April","Singapore","Outflow","non-commercial",13.96
"2021-04-30","2021",4,"April","Georgia","Outflow","non-commercial",1249.2
"2021-04-30","2021",4,"April","Uzbekistan","Outflow","non-commercial",137.96
"2021-04-30","2021",4,"April","Ukraine","Outflow","non-commercial",946.96
"2021-04-30","2021",4,"April","Qatar","Outflow","non-commercial",0.99
"2021-04-30","2021",4,"April","Kuwait","Outflow","non-commercial",0
"2021-04-30","2021",4,"April","France","Outflow","non-commercial",418.9
"2021-04-30","2021",4,"April","Others","Outflow","non-commercial",443.1299999999974
"2021-04-30","2021",4,"April","Total","Outflow","non-commercial",27956.41
"2021-04-30","2021",4,"April","Australia","Net inflow","non-commercial",293.03000000000003
"2021-04-30","2021",4,"April","Austria","Net inflow","non-commercial",478.73
"2021-04-30","2021",4,"April","United Arab Emirates","Net inflow","non-commercial",476.49
"2021-04-30","2021",4,"April","USA","Net inflow","non-commercial",30929.64
"2021-04-30","2021",4,"April","Belgium","Net inflow","non-commercial",1045.72
"2021-04-30","2021",4,"April","Belarus","Net inflow","non-commercial",-52.230000000000004
"2021-04-30","2021",4,"April","Bulgaria","Net inflow","non-commercial",-12.050000000000004
"2021-04-30","2021",4,"April","Germany","Net inflow","non-commercial",3243.56
"2021-04-30","2021",4,"April","Denmark","Net inflow","non-commercial",114.45
"2021-04-30","2021",4,"April","Egypt","Net inflow","non-commercial",-24.169999999999998
"2021-04-30","2021",4,"April","Turkey","Net inflow","non-commercial",142.41
"2021-04-30","2021",4,"April","Israel","Net inflow","non-commercial",465
"2021-04-30","2021",4,"April","Spain","Net inflow","non-commercial",577.43
"2021-04-30","2021",4,"April","Ireland","Net inflow","non-commercial",864.38
"2021-04-30","2021",4,"April","Italy","Net inflow","non-commercial",84.05
"2021-04-30","2021",4,"April","Iran","Net inflow","non-commercial",10.19
"2021-04-30","2021",4,"April","Poland","Net inflow","non-commercial",288.35
"2021-04-30","2021",4,"April","Latvia","Net inflow","non-commercial",23.389999999999997
"2021-04-30","2021",4,"April","Luxembourg","Net inflow","non-commercial",44.989999999999995
"2021-04-30","2021",4,"April","Lebanon","Net inflow","non-commercial",96.57999999999998
"2021-04-30","2021",4,"April","Liechtenstein","Net inflow","non-commercial",0
"2021-04-30","2021",4,"April","Lithuania","Net inflow","non-commercial",270.20000000000005
"2021-04-30","2021",4,"April","Canada","Net inflow","non-commercial",672.07
"2021-04-30","2021",4,"April","Korea","Net inflow","non-commercial",8.36
"2021-04-30","2021",4,"April","Cyprus","Net inflow","non-commercial",-193.52
"2021-04-30","2021",4,"April","Hong Kong","Net inflow","non-commercial",-6.630000000000003
"2021-04-30","2021",4,"April","Jordan","Net inflow","non-commercial",71.5
"2021-04-30","2021",4,"April","Greece","Net inflow","non-commercial",501.36
"2021-04-30","2021",4,"April","India","Net inflow","non-commercial",-13.479999999999997
"2021-04-30","2021",4,"April","Kazakhstan","Net inflow","non-commercial",6284.11
"2021-04-30","2021",4,"April","Kyrgyzstan","Net inflow","non-commercial",369.85
"2021-04-30","2021",4,"April","Japan","Net inflow","non-commercial",45.35
"2021-04-30","2021",4,"April","United Kingdom of Great Britain and Northern Ireland","Net inflow","non-commercial",745.7
"2021-04-30","2021",4,"April","Isle of Man","Net inflow","non-commercial",9.94
"2021-04-30","2021",4,"April","Monaco","Net inflow","non-commercial",12.97
"2021-04-30","2021",4,"April","Netherlands","Net inflow","non-commercial",534.26
"2021-04-30","2021",4,"April","Sweden","Net inflow","non-commercial",342.46999999999997
"2021-04-30","2021",4,"April","Switzerland","Net inflow","non-commercial",389.69
"2021-04-30","2021",4,"April","Czechia","Net inflow","non-commercial",78.4
"2021-04-30","2021",4,"April","China","Net inflow","non-commercial",-458.71
"2021-04-30","2021",4,"April","Portugal","Net inflow","non-commercial",-23.259999999999998
"2021-04-30","2021",4,"April","Russian Federation","Net inflow","non-commercial",34428.240000000005
"2021-04-30","2021",4,"April","Saudi Arabia","Net inflow","non-commercial",104.6
"2021-04-30","2021",4,"April","Singapore","Net inflow","non-commercial",47.76
"2021-04-30","2021",4,"April","Georgia","Net inflow","non-commercial",198.68000000000006
"2021-04-30","2021",4,"April","Uzbekistan","Net inflow","non-commercial",157.83
"2021-04-30","2021",4,"April","Ukraine","Net inflow","non-commercial",602.72
"2021-04-30","2021",4,"April","Qatar","Net inflow","non-commercial",90.98
"2021-04-30","2021",4,"April","Kuwait","Net inflow","non-commercial",191.26
"2021-04-30","2021",4,"April","France","Net inflow","non-commercial",3491.71
"2021-04-30","2021",4,"April","Others","Net inflow","non-commercial",464.929999999993
"2021-04-30","2021",4,"April","Total","Net inflow","non-commercial",88509.28
"2021-05-31","2021",5,"May","Australia","Inflow","total",390.9
"2021-05-31","2021",5,"May","Austria","Inflow","total",1954.13
"2021-05-31","2021",5,"May","United Arab Emirates","Inflow","total",1513.7
"2021-05-31","2021",5,"May","USA","Inflow","total",46028.89
"2021-05-31","2021",5,"May","Belgium","Inflow","total",2094.28
"2021-05-31","2021",5,"May","Belarus","Inflow","total",211.99
"2021-05-31","2021",5,"May","Bulgaria","Inflow","total",94.24
"2021-05-31","2021",5,"May","Germany","Inflow","total",4827.48
"2021-05-31","2021",5,"May","Denmark","Inflow","total",163.91
"2021-05-31","2021",5,"May","Egypt","Inflow","total",11.39
"2021-05-31","2021",5,"May","Turkey","Inflow","total",99.88
"2021-05-31","2021",5,"May","Israel","Inflow","total",653.55
"2021-05-31","2021",5,"May","Spain","Inflow","total",1007.61
"2021-05-31","2021",5,"May","Ireland","Inflow","total",1811.64
"2021-05-31","2021",5,"May","Italy","Inflow","total",477.12
"2021-05-31","2021",5,"May","Iran","Inflow","total",11.39
"2021-05-31","2021",5,"May","Poland","Inflow","total",592.94
"2021-05-31","2021",5,"May","Latvia","Inflow","total",289.43
"2021-05-31","2021",5,"May","Luxembourg","Inflow","total",75.2
"2021-05-31","2021",5,"May","Lebanon","Inflow","total",504.56
"2021-05-31","2021",5,"May","Liechtenstein","Inflow","total",3.43
